row	stem	box	det_score	engine	kind_rec	text_rec	kind_hand	text_hand	status	src_row	note
508	14233561	[97, 208, 120, 266]	0.7247	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
509	14233561	[121, 299, 145, 353]	0.8265	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
510	14233561	[464, 306, 493, 360]	0.8488	animetext+sfx_reader	sfx	びくん	sfx	びく♡	drafted		
511	14233561	[1055, 369, 1092, 425]	0.7735	animetext+sfx_reader	sfx	びく	sfx	びく♡	drafted		
512	14233561	[447, 512, 474, 558]	0.5126	animetext+sfx_reader	speech	くに	sfx	くに	drafted		opus: kind changed: onomatopoeia on artwork; no heart inside this box
513	14233561	[194, 532, 222, 598]	0.6806	animetext+sfx_reader	speech	くに♡	sfx	くに♡	drafted		opus: kind changed: onomatopoeia on artwork
514	14233561	[163, 557, 190, 621]	0.673	animetext+sfx_reader	speech	くに♥	sfx	くに♡	drafted		opus: kind changed: onomatopoeia on artwork
515	14233561	[453, 582, 478, 639]	0.6954	animetext+sfx_reader	speech	くに♡	sfx	くに♡	drafted		opus: kind changed: onomatopoeia on artwork
516	14256298	[43, 190, 113, 355]	0.8364	animetext+sfx_reader	speech	おおお~	sfx	お゙お゙お゙~	drafted		opus: kind changed: burst bubble; dakuten hatch; ~5 hearts decorate the bubble
517	14256298	[1078, 334, 1240, 413]	0.4901	animetext+sfx_reader	sfx	ぐつンッ♡	sfx	ぐつンッ♡	draft		opus: black lettering on orange; glyphs 3-4 uncertain
518	14256298	[529, 346, 650, 596]	0.7058	animetext+sfx_reader	sfx	ビュ~	sfx	ビュー♡ ビュー♡	drafted		opus: two columns, each with its own ♡
519	14256298	[757, 368, 884, 586]	0.7274	animetext+sfx_reader	sfx	ドプッ♥	sfx	ドプッ♡	drafted		
520	14256298	[40, 459, 77, 529]	0.878	animetext+sfx_reader	sfx	びく	sfx	びく♡	drafted		D1 hand pass #27 real_text=y
521	14256298	[984, 531, 1115, 817]	0.9638	animetext+sfx_reader	speech	常連客のおっさんに生中出しのオナホ扱いされる音緒ちゃん♥	speech	常連客のおっさんに 生中出しのオナホ扱い される音緒ちゃん	checked	198	
522	14261561	[441, 22, 492, 119]	0.9153	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
523	14261561	[504, 167, 560, 263]	0.6511	animetext+sfx_reader	speech	はー♡はー♡	speech	はー♡ はー♡	drafted		opus: two columns
524	14261561	[415, 211, 445, 581]	0.894	animetext+sfx_reader	speech	あっぱい触るくらいならいいですよ...	speech	おっぱい触るくらいならいいですよ…	checked	201	
525	14261561	[691, 230, 764, 432]	0.7282	animetext+sfx_reader	sfx	ぶるーーー	sfx	あ゙ー♡	draft	200	split 2 ways from old #200 (hand: びく♡ あーーー♡); uncertain, clipped; opus: dakuten hatch on あ; one long stroke drawn (old hand label had ーーー)
526	14261561	[35, 233, 62, 485]	0.9083	animetext+sfx_reader	speech	はぁ、あたしの負けです...	speech	はぁ、あたしの負けです…	checked	203	
527	14261561	[464, 298, 487, 400]	0.8159	animetext+sfx_reader	sfx	ちゅー♡	sfx	ちゅー♡	drafted		D1 hand pass #29 real_text=y
528	14261561	[792, 323, 833, 408]	0.8185	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted	200	split 2 ways from old #200 (hand: びく♡ あーーー♡); uncertain, clipped
529	14261561	[710, 436, 856, 769]	0.598	animetext+sfx_reader	sfx	ビュー♡	sfx	ビュー♡	drafted		D1 hand pass #28 real_text=y
530	14261561	[923, 462, 1040, 610]	0.3908	animetext+sfx_reader	sfx	ビュ	sfx	ビュ♡	checked	199	uncertain, clipped
531	14261561	[357, 552, 411, 704]	0.8726	animetext+sfx_reader	sfx	ぬぎ・・♥	sfx	ぬぎ…♡	checked	202	uncertain, clipped
532	14272931	[939, 201, 990, 390]	0.6206	animetext+sfx_reader	sfx	ずっ~♡	sfx	ずっ~♡	drafted		
533	14272931	[370, 223, 404, 585]	0.915	animetext+sfx_reader	speech	さわるのは禁止だから!	speech	さわるのは禁止だから！	checked	204	
534	14272931	[896, 346, 938, 431]	0.8415	animetext+sfx_reader	sfx	びく	sfx	びく♡	drafted		
535	14272931	[517, 408, 562, 489]	0.8329	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
536	14272931	[857, 494, 907, 567]	0.7768	animetext+sfx_reader	sfx	ぶく♡	sfx	びく♡	drafted		opus: first kana is び (dakuten), not ぶ
537	14272931	[516, 525, 552, 602]	0.8441	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
538	14272931	[578, 683, 654, 968]	0.807	animetext+sfx_reader	sfx	ビュー♥	sfx	ビュー♡♡	drafted		opus: two hearts below the ー
539	14272931	[755, 710, 849, 988]	0.8456	animetext+sfx_reader	sfx	ビュー	sfx	ビュー♡♡	drafted		opus: two hearts at bottom left
540	14290426	[604, 62, 704, 178]	0.6392	animetext+sfx_reader	sfx	ぱん♡ぱん♡	sfx	ぱん♡ ぱん♡	drafted	205	split 2 ways from old #205 (hand: ぱん♡ ぱん♡); opus: two blocks
541	14290426	[610, 131, 698, 173]	0.3961	animetext+sfx_reader	sfx	ぱん♬	sfx	ぱん♡	drafted	205	split 2 ways from old #205 (hand: ぱん♡ ぱん♡); opus: tail is ♡ not ♬
542	14290426	[77, 208, 119, 287]	0.5166	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted	206	box moved iou=0.16 from old #206; a third ぱん clipped?; opus: box holds only one ぱん♡ column
543	14290426	[116, 292, 153, 367]	0.6702	animetext+sfx_reader	sfx	びくっ	sfx	びく♡	drafted		opus: draft びくっ: last glyph is a heart
544	14290426	[798, 331, 864, 446]	0.7176	animetext+sfx_reader	sfx	ビクッ♥	sfx	ビクッ♡	draft		opus: a second small ッ may follow ッ
545	14290426	[346, 476, 387, 614]	0.3761	animetext+sfx_reader	speech	掛らない	speech	撮らない	drafted	207	split 3 ways from old #207 (hand: 撮らない おっ)
546	14290426	[245, 501, 288, 593]	0.9079	animetext+sfx_reader	speech	おっ♡	speech	おっ♡	drafted	207	split 3 ways from old #207 (hand: 撮らない おっ)
547	14290426	[305, 532, 344, 701]	0.6537	animetext+sfx_reader	speech	でッ・・・!♥	speech	でッ…！♡	drafted	207	split 3 ways from old #207 (hand: 撮らない おっ)
548	14290426	[147, 547, 183, 663]	0.5172	animetext+sfx_reader	speech	んっ♡♡	speech	んっ♡♡	drafted		
549	14290426	[376, 668, 418, 738]	0.5909	animetext+sfx_reader	speech	あ゙っ♡	speech	あ゙っ♡	drafted		
550	14290426	[446, 678, 468, 740]	0.8408	animetext+sfx_reader	sfx	ぱーッ	sfx	はー♡	drafted		opus: draft ぱーッ wrong; no handakuten, ends in ♡
551	14290426	[784, 743, 823, 810]	0.5312	animetext+sfx_reader	speech	あ゙っ♡	speech	あ゙っ♡	drafted		
552	14290426	[753, 768, 780, 809]	0.5292	animetext+sfx_reader	speech	んっ	speech	んっ	drafted		
553	14354914	[69, 286, 103, 472]	0.9229	animetext+sfx_reader	speech	お、おとこ・・・	speech	お、みとこ…	checked	208	
554	14375259	[434, 196, 453, 243]	0.7296	animetext+sfx_reader	speech	はぁ♡	speech	はぁ♡	drafted		
555	14375259	[641, 197, 679, 240]	0.2747	animetext+sfx_reader	speech	はぁ	speech	はぁ♡	drafted		opus: heart sits on the box edge
556	14375259	[94, 400, 118, 454]	0.6254	animetext+sfx_reader	sfx	びく♥	sfx	びく♡	drafted		
557	14375259	[775, 414, 798, 464]	0.8153	animetext+sfx_reader	sfx	びく♥	sfx	びく♡	drafted		
558	14447684	[371, 112, 422, 166]	0.5213	animetext+sfx_reader	speech	はっ♡はっ	speech	はっ♡ はっ♡	drafted		opus: two blocks
559	5502682	[13, 368, 93, 525]	0.8113	animetext+sfx_reader	sfx	びく★	sfx	びく♡	drafted		
560	5502682	[632, 548, 699, 702]	0.5799	animetext+sfx_reader	sfx	びく★	sfx	びく♡	drafted		D1 hand pass #30 real_text=y
561	5502682	[1, 724, 75, 913]	0.8813	animetext+sfx_reader	sfx	ブルン★	sfx	ブルン♡	drafted		
562	5502682	[604, 784, 678, 946]	0.7728	animetext+sfx_reader	sfx	ブルン☆	sfx	ブルン♡	drafted		
563	5502682	[136, 1253, 276, 1485]	0.8767	animetext+sfx_reader	sfx	ズプ♡	sfx	ズプ♡	drafted		
564	5502682	[486, 1266, 616, 1484]	0.8535	animetext+sfx_reader	sfx	ズプ	sfx	ズプ♡	drafted		
565	5502682	[507, 1290, 584, 1422]	0.3468	animetext+sfx_reader	sfx	スプ	sfx	ズプ	drafted		opus: sub-box of #564, heart outside
566	5504446	[502, 73, 590, 190]	0.6029	animetext+sfx_reader	sfx	びく★	sfx	びく♡	drafted		D1 hand pass #31 real_text=y
567	5504446	[506, 78, 571, 115]	0.3255	animetext+sfx_reader	speech	ひぇ	sfx	び	drafted		opus: kind changed: sub-box of #566 びく, only び inside
568	5504446	[575, 311, 646, 395]	0.5651	animetext+sfx_reader	sfx	ガク♥	sfx	ガク♡	drafted		
569	5504446	[365, 345, 407, 444]	0.8873	animetext+sfx_reader	speech	あっ♥	speech	あっ♡	drafted		
570	5504446	[82, 356, 133, 452]	0.9026	animetext+sfx_reader	speech	あっ♡	speech	あっ♡	drafted		
571	5504446	[29, 438, 110, 534]	0.318	animetext+sfx_reader	sfx	びくくく	sfx	び♡♡	draft		opus: no く visible; two hearts after び
572	5504446	[830, 477, 944, 749]	0.9413	animetext+sfx_reader	sfx	パン♥パン♥	sfx	パン♡ パン♡	drafted		opus: two columns
573	5504446	[107, 686, 199, 777]	0.3065	animetext+sfx_reader	sfx	プル★	sfx	プル♡	drafted		
574	5504446	[267, 796, 391, 855]	0.6099	animetext+sfx_reader	sfx	プル♡	sfx	プル♡	drafted		
575	5504446	[314, 915, 385, 994]	0.477	animetext+sfx_reader	sfx	ガク♥	sfx	ガク♡	drafted		
576	5602467	[1039, 18, 1118, 174]	0.6306	animetext+sfx_reader	sfx	ブヂュ★	sfx	ブチュ♡	drafted		D1 hand pass #32 real_text=y; opus: draft ブヂュ: no dakuten on チ
577	5602467	[52, 26, 132, 88]	0.5077	animetext+sfx_reader	sfx	ガラ♥	sfx	ガリ♡	draft		opus: リ vs ク uncertain
578	5602467	[433, 46, 510, 137]	0.7365	animetext+sfx_reader	sfx	ガク♡	sfx	ガク♡	drafted		
579	5602467	[1163, 47, 1247, 196]	0.9046	animetext+sfx_reader	sfx	ブチュ♥	sfx	ブチュ♡	drafted		
580	5602467	[1328, 112, 1394, 375]	0.8623	animetext+sfx_reader	sfx	グリグリ・・・・	sfx	グリグリ…♡	checked	209	
581	5602467	[1223, 210, 1311, 421]	0.6914	animetext+sfx_reader	sfx	ブチュチュ	sfx	ブチュチュ	draft		opus: 3rd unit ambiguous (チュ/ん)
582	5602467	[340, 260, 382, 378]	0.8123	animetext+sfx_reader	speech	フーッ	speech	フー♡	drafted		opus: draft フーッ: last glyph is a heart
583	5602467	[1127, 381, 1175, 540]	0.8456	animetext+sfx_reader	sfx	プシャーッ	sfx	ペシャー♡	drafted		opus: draft プシャーッ wrong
584	5602467	[553, 642, 710, 701]	0.4909	animetext+sfx_reader	sfx	たぷ♡たぷ♡	sfx	たぷ♡ たぷ♡	drafted		opus: two blocks
585	5699421	[2, 35, 103, 130]	0.8314	animetext+sfx_reader	speech	アウトドアめし	speech	アウトドアめし	drafted	210	split 2 ways from old #210 (hand: マウトドア 100起); opus: kind changed: printed label on a package; opus kind chrome reverted to user speech
586	5699421	[79, 129, 136, 179]	0.4896	animetext+sfx_reader	speech	ハハハハハハ	speech	100円	draft	210	split 2 ways from old #210 (hand: マウトドア 100起); opus: kind changed: price sticker; upper scribbled line illegible; opus kind chrome reverted to user speech
587	6067089	[270, 196, 364, 249]	0.8509	animetext+sfx_reader	sfx	ちらっ	sfx	ちらっ	drafted		
588	6067089	[832, 393, 982, 737]	0.9556	animetext+sfx_reader	speech	もしかして興奮してるー?かわいいなー♡	speech	もしかして興奮してるー？ かわいいなー♡	drafted		old #211 fragment inside: かわいいなー♡; opus: two columns
589	6067089	[834, 493, 872, 692]		hand_only	speech	かわいいなー♡	speech	かわいいなー♡	unchecked	211	no AnimeText record covers this old box
590	6144410	[64, 823, 93, 989]	0.9055	animetext+sfx_reader	sfx	ガクガク・・・	sfx	がりガク…	draft		D1 hand pass #33 real_text=y; opus: reads がり + ガク; unusual word, chars 1-2 clear り not ク
591	6154700	[140, 288, 191, 403]	0.9324	animetext+sfx_reader	speech	ほわっ	speech	ほわっ	drafted		
592	6253746	[416, 58, 503, 131]	0.5793	animetext+sfx_reader	sfx	ぐいぐい	sfx	ぐいぐい	checked	212	
593	6253746	[487, 217, 559, 342]	0.8614	animetext+sfx_reader	sfx	ぢゅぽ♡	sfx	ぢゃぽ♡	drafted		opus: small kana is ゃ not ゅ
594	6253746	[480, 394, 548, 525]	0.8922	animetext+sfx_reader	sfx	ガャぽ♥	sfx	ぢゃぽ♡	drafted		opus: draft ガャぽ wrong
595	6253746	[36, 618, 75, 735]	0.6896	animetext+sfx_reader	speech	うべ☆	speech	うべ♡	draft		opus: べ vs ぺ uncertain
596	6253746	[506, 655, 544, 761]	0.675	animetext+sfx_reader	speech	うべ♡	speech	うべ♡	draft		opus: べ vs ぺ uncertain
597	6256817	[1045, 1, 1150, 171]	0.5315	animetext+sfx_reader	sfx	ぱィ☆	sfx	ぱん♡	drafted		
598	6256817	[1050, 5, 1130, 115]	0.4563	animetext+sfx_reader	sfx	ぱん	sfx	ぱん	drafted		opus: sub-box of #597
599	6256817	[529, 8, 627, 57]	0.664	animetext+sfx_reader	speech	たぷん	sfx	たぷ♡	drafted		opus: kind changed: onomatopoeia; draft たぷん wrong
600	6256817	[203, 60, 291, 128]	0.6394	animetext+sfx_reader	sfx	ばっ	sfx	あ゙っ	drafted		opus: draft ばっ wrong; flanking ＼／ strokes not transcribed
601	6256817	[1235, 76, 1317, 181]	0.6762	animetext+sfx_reader	sfx	ぱん	sfx	ぱん	drafted	213	box moved iou=0.38 from old #213; opus: heart falls outside this box
602	6256817	[1150, 389, 1260, 559]	0.8817	animetext+sfx_reader	sfx	ぱく	sfx	ぱん♡	drafted	214	split 2 ways from old #214 (hand: ぱん♡); opus: draft ぱく wrong
603	6256817	[1165, 403, 1233, 502]	0.441	animetext+sfx_reader	sfx	ぱん	sfx	ぱん	drafted	214	split 2 ways from old #214 (hand: ぱん♡); opus: sub-box of #602
604	6256817	[60, 447, 158, 586]	0.8864	animetext+sfx_reader	sfx	ぐんばっ♪	sfx	ん゙♡ はっ♡	draft		D1 hand pass #34 real_text=y; opus: two blocks + 3 hearts; grouping uncertain
605	6256817	[84, 471, 134, 558]	0.2955	animetext+sfx_reader	speech	んは	sfx	ん゙は	draft		opus: kind changed; sub-box of #604, glyphs clipped
606	6256817	[1070, 564, 1160, 702]	0.8681	animetext+sfx_reader	sfx	ぱん♡	sfx	ぱん♡	drafted		
607	6256817	[437, 582, 586, 643]	0.457	animetext+sfx_reader	sfx	ブーびく♡	sfx	びく♡	draft		opus: a second block (ぷー/ブー?) sits right of びく, not transcribed
608	6261673	[562, 359, 598, 446]	0.3782	animetext+sfx_reader	sfx	ちゅぱ	sfx	ちゃぱ	drafted		opus: small kana is ゃ; heart outside box
609	6261673	[535, 390, 567, 481]	0.288	animetext+sfx_reader	sfx	ちゅぱ	sfx	ちゃぱ	drafted		opus: sub-box overlapping #608
610	6285167	[571, 12, 685, 329]	0.9586	animetext+sfx_reader	speech	今日もおっかれさま♡	speech	今日も おつかれさま♡	drafted	215	split 2 ways from old #215 (hand: 今日も おっかれさまレ); opus: two columns; つ is full size
611	6285167	[642, 14, 685, 158]	0.6539	animetext+sfx_reader	speech	ヘラヨキ	speech	今日も	drafted	215	split 2 ways from old #215 (hand: 今日も おっかれさまレ); opus: sub-box of #610; draft ヘラヨキ wrong
612	6285167	[93, 747, 153, 920]	0.8878	animetext+sfx_reader	sfx	プハン♥	sfx	プルン♡	checked	216	
613	6329227	[578, 193, 674, 308]	0.8223	animetext+sfx_reader	speech	あ゙っ	speech	あ゙っ♡	drafted		
614	6329227	[154, 206, 243, 370]	0.7599	animetext+sfx_reader	sfx	バイクゥ	sfx	イクゥ♡	drafted		opus: draft バイクゥ wrong
615	6329227	[177, 230, 226, 348]	0.4	animetext+sfx_reader	sfx	ゾクゥ	sfx	イクゥ♡	drafted		opus: sub-box of #614; draft ゾクゥ wrong
616	6329227	[536, 305, 567, 375]	0.5598	animetext+sfx_reader	speech	はあ	speech	はぁ	drafted		
617	6329227	[236, 331, 267, 391]	0.5136	animetext+sfx_reader	speech	はぁ	speech	はぁ	drafted		
618	6329227	[606, 425, 664, 660]	0.6945	animetext+sfx_reader	speech	ひくひく・・・	sfx	びくびく…♡	drafted		opus: kind changed: onomatopoeia (cf. checked #644)
619	6329227	[8, 526, 49, 672]	0.8855	animetext+sfx_reader	sfx	ペヘン♥	sfx	プヘン♡	drafted		
620	6329227	[57, 631, 99, 778]	0.8233	animetext+sfx_reader	sfx	プヘソ☆	sfx	プヘン♡	drafted		opus: draft プヘソ☆ wrong
621	6329227	[558, 705, 642, 879]	0.6243	animetext+sfx_reader	sfx	ぱく♡	sfx	ぱん♡	drafted	217	split 3 ways from old #217 (hand: ぱん♡ ぱん♡); opus: draft ぱく wrong
622	6329227	[566, 714, 631, 825]	0.349	animetext+sfx_reader	sfx	ぱん	sfx	ぱん	drafted	217	split 3 ways from old #217 (hand: ぱん♡ ぱん♡); opus: sub-box of #621
623	6329227	[701, 766, 789, 960]	0.7508	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted	217	split 3 ways from old #217 (hand: ぱん♡ ぱん♡)
624	6329227	[92, 818, 161, 932]	0.8047	animetext+sfx_reader	sfx	ぱん	sfx	ぱん	drafted		D1 hand pass #35 real_text=y
625	6329227	[701, 1007, 771, 1216]	0.884	animetext+sfx_reader	sfx	ぱんッ	sfx	ぱん♡	drafted		opus: draft ぱんッ: last glyph is a heart
626	6329227	[25, 1012, 99, 1201]	0.8405	animetext+sfx_reader	sfx	ぱん♡	sfx	ぱん♡	drafted		
627	6329227	[348, 1102, 386, 1240]	0.8799	animetext+sfx_reader	sfx	プシー☆	sfx	プシー♡	drafted		
628	6413209	[741, 55, 985, 207]	0.8943	animetext+sfx_reader	speech	マヤノトップガン	speech	マヤノ トップガン	drafted	218	box moved iou=0.39 from old #218; bubble, clipped; opus: two lines in a caption box; a ＋ mark at the right not transcribed
629	6491875	[395, 61, 631, 123]		hand_only	sfx	ぐくぐく…	sfx	びくびく…♡♡	unchecked	219	no AnimeText record covers this old box
630	6491875	[263, 119, 359, 202]	0.4264	animetext+sfx_reader	speech	おぁ(あん)	speech	あ゙ん♡	draft		D1 hand pass #36 real_text=y; opus: leading ♡ and a decorative stroke also in box
631	6491875	[1150, 175, 1263, 505]	0.7924	animetext+sfx_reader	sfx	パンィ	sfx	パン♡	drafted		
632	6491875	[4, 337, 78, 534]	0.4708	animetext+sfx_reader	speech	イクッ・・・・	speech	イクッ…♡♡	draft		opus: dot count uncertain
633	6491875	[943, 378, 1146, 781]	0.408	animetext+sfx_reader	sfx	パン☆	sfx	パン♡ パン♡	drafted		opus: two blocks
634	6491875	[532, 661, 646, 708]	0.8819	animetext+sfx_reader	sfx	ブルン゙	sfx	ブルン♡	checked	221	
635	6491875	[286, 665, 423, 723]	0.7373	animetext+sfx_reader	sfx	ブルン♥	sfx	ブルン♡	checked	220	
636	6495537	[237, 295, 277, 400]	0.8797	animetext+sfx_reader	sfx	びくッ	sfx	びく♡	drafted	222	box moved iou=0.45 from old #222
637	6495537	[109, 384, 173, 524]	0.8931	animetext+sfx_reader	sfx	ぱく	sfx	ぱん♡	checked	223	
638	6495537	[768, 525, 818, 643]	0.7791	animetext+sfx_reader	sfx	びく♥	sfx	びく♡	drafted		
639	6495537	[147, 638, 203, 773]	0.9045	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	checked	224	
640	6495537	[20, 706, 74, 864]	0.8927	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	checked	225	
641	6495537	[711, 729, 778, 878]	0.7942	animetext+sfx_reader	sfx	ぱィ	sfx	ぱん♡	draft		opus: ん drawn thin, could be イ
642	6575532	[356, 4, 398, 99]	0.7803	animetext+sfx_reader	speech	んっ	speech	ん゙っ♡	drafted		opus: dakuten on ん; a 2nd heart sits at the bottom edge
643	6575532	[1093, 119, 1175, 269]	0.7593	animetext+sfx_reader	sfx	ぐちゅ♥	sfx	ぐちゅ♡	drafted		
644	6575532	[549, 148, 800, 232]	0.6766	animetext+sfx_reader	sfx	びくびく・・・・	sfx	びくびく…♡	checked	226	
645	6575532	[1210, 187, 1291, 349]	0.8836	animetext+sfx_reader	sfx	ぐちゅ♡	sfx	ぐちゅ♡	checked	227	
646	6575532	[75, 197, 127, 314]	0.7329	animetext+sfx_reader	sfx	どっ	sfx	どっ♡	drafted		D1 hand pass #37 real_text=y; opus: extra heart above ど
647	6575532	[121, 421, 251, 487]	0.5505	animetext+sfx_reader	sfx	びくと	sfx	びく♡	drafted		opus: draft びくと wrong
648	6575532	[1102, 515, 1191, 668]	0.5341	animetext+sfx_reader	sfx	ぷちゅ♥	sfx	ぷちゅ♡	drafted		
649	6575532	[416, 521, 505, 657]	0.6378	animetext+sfx_reader	speech	えぶ	chrome		draft		opus: kind changed: name tag on a swimsuit; handwriting illegible
650	6575532	[187, 594, 286, 721]	0.3376	animetext+sfx_reader	sfx	スーッ	sfx	スーッ	drafted		
651	6575532	[677, 642, 737, 742]	0.6788	animetext+sfx_reader	sfx	ガワ	sfx	ガリ♡	draft		opus: draft ガワ wrong; リ vs ク uncertain
652	6575532	[681, 646, 720, 709]	0.3502	animetext+sfx_reader	sfx	ガク	sfx	ガリ	draft		opus: sub-box of #651
653	6593835	[504, 69, 543, 577]	0.6306	animetext+sfx_reader	speech	実は私、内緒にしてることがあるんです。	speech	実は私、内緒にしてることがあるんです。	drafted	230	split 2 ways from old #230 (hand: 実は私、内緒にしてることがあるんです。 今日もか人ばりU'うね！)
654	6593835	[639, 69, 713, 560]	0.8085	animetext+sfx_reader	speech	ファンの人たちみんなを笑顔にできるアイドル目指して頑張ってます。	speech	ファンの人たちみんなを笑顔にできる アイドル目指して頑張ってます。	checked	229	
655	6593835	[1152, 70, 1189, 413]	0.8962	animetext+sfx_reader	speech	私、櫻木真乃って言います。	speech	私、櫻木真乃って言います。	checked	228	
656	6593835	[28, 71, 65, 202]	0.9214	animetext+sfx_reader	speech	それは...	speech	それは・・・	checked	231	
657	6593835	[758, 84, 798, 160]	0.669	animetext+sfx_reader	speech	ほわ♥	speech	ほわ♡	drafted		
658	6593835	[439, 93, 496, 456]	0.3562	animetext+sfx_reader	speech	今なもかんばりましらね!	speech	今日もがんばりましょうね！	drafted	230	split 2 ways from old #230 (hand: 実は私、内緒にしてることがあるんです。 今日もか人ばりU'うね！); opus: single slanted column
659	6593835	[1047, 145, 1091, 238]	0.6165	animetext+sfx_reader	speech	ほわ♡	speech	ほわ♡	drafted		
660	6593835	[736, 176, 777, 398]	0.9116	animetext+sfx_reader	speech	ハトさんかわいい♥	speech	ハトさんかわいい♡	drafted		
661	6593835	[18, 275, 69, 419]	0.9208	animetext+sfx_reader	sfx	むんっ!	sfx	むんっ	checked	232	uncertain
662	6769828	[469, 23, 571, 104]	0.2999	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
663	6769828	[50, 59, 105, 167]	0.9242	animetext+sfx_reader	speech	あ゙っ♡	speech	あっ♡	drafted		
664	6769828	[0, 190, 82, 465]	0.9115	animetext+sfx_reader	speech	おじさんちんぱ	speech	おじオ人ちんは	checked	237	old #238 fragment inside: すじ チーもちいわぁ…
665	6769828	[0, 210, 43, 444]		hand_only	speech	すじ チーもちいわぁ…	speech	すじ チーもちいわぁ…	unchecked	238	no AnimeText record covers this old box
666	6769828	[566, 394, 627, 551]	0.9113	animetext+sfx_reader	sfx	パン♡	sfx	パン♡	checked	234	small ッ uncertain
667	6769828	[296, 437, 352, 568]	0.9346	animetext+sfx_reader	speech	あ゙んっ	speech	おんっ	checked	235	
668	6769828	[684, 466, 738, 627]	0.9077	animetext+sfx_reader	sfx	ペン☆	sfx	ペン♡	drafted		
669	6769828	[5, 640, 118, 703]	0.6578	animetext+sfx_reader	sfx	ぴゅっ♡	sfx	ぴゅっ♡	drafted		
670	6769828	[782, 742, 840, 928]	0.8369	animetext+sfx_reader	sfx	パン☆	sfx	パン♡	drafted		
671	6769828	[139, 831, 253, 915]	0.5199	animetext+sfx_reader	sfx	ブハン	sfx	ブルン♡	checked	236	
672	6769828	[679, 961, 745, 1115]	0.826	animetext+sfx_reader	sfx	パン♡	sfx	パン♡	checked	233	small ッ uncertain
673	6771124	[813, 0, 895, 135]	0.9066	animetext+sfx_reader	sfx	ぱん゙	sfx	ぱん♡	drafted		opus: no dakuten on ん
674	6771124	[1304, 0, 1391, 141]	0.8577	animetext+sfx_reader	sfx	ぱく	sfx	ぱん♡	drafted		D1 hand pass #38 real_text=y; opus: draft ぱく wrong
675	6771124	[1013, 1, 1099, 152]	0.9115	animetext+sfx_reader	sfx	ぱんッ	sfx	ぱん♡	drafted		opus: draft ぱんッ: last glyph is a heart
676	6771124	[30, 2, 143, 263]		hand_only	speech	そ人な 突かんていて	speech	そ人な 突かんていて	unchecked	240	no AnimeText record covers this old box
677	6771124	[496, 11, 569, 162]	0.8388	animetext+sfx_reader	sfx	ブヘン♡	sfx	ブルン♡	checked	239	
678	6771124	[252, 38, 383, 115]	0.7145	animetext+sfx_reader	sfx	びく~	sfx	びく♡	drafted		D1 hand pass #40 real_text=y; opus: draft びく~: last glyph is a heart
679	6771124	[1156, 72, 1301, 204]	0.7094	animetext+sfx_reader	sfx	ぱんッ	sfx	ぱん♡	drafted		
680	6771124	[1194, 268, 1357, 344]	0.8232	animetext+sfx_reader	sfx	ぱく	sfx	ぱん♡	drafted		opus: draft ぱく wrong
681	6771124	[965, 398, 1043, 566]	0.3854	animetext+sfx_reader	sfx	ブハン♡	sfx	ブルン♡	drafted		opus: draft ブハン wrong
682	6771124	[94, 419, 150, 578]	0.7701	animetext+sfx_reader	speech	イクぅヒヶ	speech	イクゥ♡	drafted	241	box moved iou=0.37 from old #241; opus: draft イクラ wrong
683	6771124	[1097, 466, 1256, 586]	0.7911	animetext+sfx_reader	sfx	ぱん゙	sfx	ぱん♡	drafted		
684	6771124	[969, 495, 1006, 561]	0.6931	animetext+sfx_reader	sfx	シャ	sfx		draft		opus: tiny box; only a partial glyph + ♡ visible
685	6771124	[508, 527, 562, 633]	0.8583	animetext+sfx_reader	speech	あっ♡	speech	あっ♡	drafted		D1 hand pass #39 real_text=y
686	6771124	[949, 665, 1088, 741]	0.5156	animetext+sfx_reader	sfx	びくん	sfx	びく♡	drafted		opus: draft びくん: last glyph is a heart
687	6784924	[698, 57, 812, 567]	0.9511	animetext+sfx_reader	speech	サラシゆるくしてみましたどうでしょうか・・・?	speech	サラシャンるくしてみましたッどうでしょうか…？	checked	242	
688	6813394	[98, 245, 145, 543]	0.8324	animetext+sfx_reader	speech	ふあー	speech	ふぁー	drafted		opus: small ぁ
689	6813398	[58, 84, 103, 207]	0.8882	animetext+sfx_reader	sfx	びぐ	sfx	びく♡	drafted		opus: draft びぐ wrong
690	6813398	[621, 132, 663, 263]	0.9096	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
691	6813398	[665, 469, 715, 682]	0.9274	animetext+sfx_reader	sfx	カリカリ・・・	sfx	カリカリ…	drafted	243	box moved iou=0.39 from old #243
